participantsID,a(101),Ter(101),eta(101),z(101),sz(101),st(101),v(101),a(102),Ter(102),eta(102),z(102),sz(102),st(102),v(102),AICc(3),BIC(3),Chi(3),df
13e347e32a454872,1.593392e-01,6.507117e-01,5.000000e-01,1.269448e-02,1.749104e-06,7.142587e-01,-9.152389e-05,4.764192e-02,8.726332e-01,2.191020e-01,1.134876e-03,1.749534e-06,7.142587e-01,5.000000e+00,5.594997e+02,5.905279e+02,7.800470e+01,11
15e0c065b2c11595,2.998136e-01,8.427975e-01,1.664252e-01,4.494409e-02,1.611538e-02,5.091377e-02,4.329147e-02,2.986037e-01,1.534190e+00,4.887378e-01,4.458209e-02,1.611479e-02,5.091377e-02,3.076435e-01,3.206870e+02,3.517152e+02,1.018432e+03,11
163b12703c8e5c3c,1.959747e+00,3.130323e+00,1.694702e-01,1.920303e+00,1.820862e-02,4.709134e-01,-1.185991e-02,2.798882e-01,9.458508e-01,7.969530e-02,3.916870e-02,1.820862e-02,4.709134e-01,1.758546e-02,2.421982e+02,2.732263e+02,1.430000e-02,11
1bf86ff948486447,3.593530e-01,7.323462e-01,6.402005e-02,6.456730e-02,2.268303e-04,3.323573e-01,3.947666e-02,4.768764e-01,3.533133e-01,5.493642e-02,1.137055e-01,1.899932e-04,3.323573e-01,7.551574e-01,2.976433e+02,3.286715e+02,6.330221e-01,11
1cb976bac3a2016b,4.405912e-01,1.106270e+00,2.866654e-01,9.706029e-02,1.842793e-03,7.279839e-01,6.679206e-03,2.685148e-01,9.553466e-01,2.447180e-01,3.605010e-02,1.994552e-03,7.279839e-01,3.354173e-02,2.884052e+02,3.194334e+02,1.314469e-02,11
1ffdcfc59b83c43a,3.218281e-01,9.997336e-01,4.934421e-01,5.178668e-02,1.323639e-02,1.807617e-01,-3.685057e-03,3.451983e-01,1.915795e+00,4.959859e-01,5.958093e-02,1.323639e-02,1.807617e-01,-9.699635e-05,2.568688e+02,2.878970e+02,1.382000e-02,11
221e9f16c114b2c0,5.691440e-02,1.501661e+00,1.646951e-01,1.619625e-03,4.561361e-06,1.605321e+00,3.882452e+00,1.051013e+00,8.031608e-01,5.000000e-01,5.523139e-01,4.559905e-06,1.605321e+00,3.388632e-03,3.012855e+02,3.323137e+02,9.067423e+08,11
22d84796012679e8,1.195728e+00,1.406865e+00,7.725056e-04,7.148832e-01,3.999181e-06,9.007310e-01,2.525423e-01,1.035491e+00,9.950034e-01,3.990458e-02,5.361213e-01,3.999181e-06,9.007310e-01,2.629565e-02,8.126125e+01,1.122005e+02,4.677242e-01,11
247384e4eccc4f80,1.396987e-01,8.321502e-01,4.772498e-01,9.757860e-03,1.478826e-02,4.479624e-01,2.885280e-01,3.284161e-01,5.439821e-01,4.457310e-01,5.392858e-02,1.242134e-02,4.479624e-01,7.974293e-02,4.283484e+02,4.593765e+02,1.755801e+01,11
2737c4b829b3018f,3.847022e-02,8.311000e-01,4.998253e-01,7.399789e-04,4.082472e-14,5.055488e-01,3.000308e+00,1.963094e-01,6.464114e-01,5.000000e-01,1.926869e-02,9.165552e-15,5.055488e-01,-1.204911e-03,5.091720e+02,5.402002e+02,6.410218e+01,11
27902f23b60a7b76,4.504254e-01,2.918371e+00,2.493530e-01,1.014415e-01,4.906002e-06,1.665817e-01,-1.579513e-02,5.332324e-01,8.295983e-01,4.024662e-01,1.421684e-01,4.870064e-06,1.665817e-01,1.266509e-01,2.359792e+02,2.670073e+02,5.048097e+00,11
279cd1540fc8f71f,3.917475e-01,2.696400e-01,3.312282e-01,7.673306e-02,7.232201e-07,5.341666e-01,4.647754e-01,6.218477e-01,2.841815e-01,4.991391e-01,1.933473e-01,7.232200e-07,5.341666e-01,1.219032e-02,5.162088e+02,5.472369e+02,4.479892e+02,11
296a71628065dfa8,4.257794e-01,1.286447e+00,2.787478e-01,9.064406e-02,1.924875e-02,5.791064e-01,2.134235e-02,4.751357e-01,2.155536e+00,2.415921e-01,1.128770e-01,1.924875e-02,5.791064e-01,9.183857e-03,2.288694e+02,2.598976e+02,1.480000e-02,11
2a531595d6ab08c8,8.881997e-01,5.106284e-01,4.093957e-01,3.944493e-01,5.819466e-05,9.787433e-01,1.133135e-03,5.361048e-02,1.166140e+00,4.999996e-01,1.437042e-03,1.526823e-03,9.787433e-01,4.243192e+00,3.400413e+02,3.710695e+02,2.126325e+09,11
2adc46a1bfc70679,2.968570e-01,1.076634e+00,2.113135e-01,4.406205e-02,6.934212e-03,9.744173e-01,3.505191e-03,3.980128e-01,8.832253e-01,4.999899e-01,7.920710e-02,6.992001e-03,9.744173e-01,1.314008e-02,3.382095e+02,3.692377e+02,3.163031e+06,11
322d6276c00056e7,7.785037e-01,1.726234e-01,4.170424e-01,3.030340e-01,8.393631e-05,8.010207e-02,2.122954e-01,3.721588e-01,9.348854e-02,7.279531e-04,6.925108e-02,8.393631e-05,8.010207e-02,3.364361e-01,3.253331e+02,3.563612e+02,3358062549671313,11
371fb6652968f25f,5.824729e-01,1.622315e-01,4.629182e-06,1.696373e-01,4.048119e-03,1.085358e-03,5.041684e-01,6.124488e-01,2.263448e-01,1.625598e-02,1.875467e-01,4.790087e-05,1.085358e-03,5.786350e-01,1.387142e+02,1.696534e+02,9.502497e-02,11
3ddf191ed8c33c57,9.560733e-01,8.818803e-01,4.245655e-01,4.570380e-01,6.103028e-05,1.652095e+00,-1.334762e-03,2.508566e-01,8.283261e-01,4.942747e-01,3.146453e-02,6.474496e-05,1.652095e+00,2.357216e-01,3.832877e+02,4.143158e+02,6.768320e+09,11
414f1040212a659b,4.467191e-02,1.041979e+00,4.603083e-03,9.977896e-04,1.360859e-06,6.962244e-01,4.999984e+00,6.328366e-01,5.384418e-01,4.739012e-01,2.002411e-01,1.366409e-06,6.962244e-01,6.495878e-02,3.904215e+02,4.214497e+02,2.282433e+10,11
46099f8b742520b0,4.922286e-02,8.686381e-01,1.011972e-09,1.211445e-03,1.017873e-10,4.378458e-01,4.998861e+00,3.818953e-02,9.179229e-01,1.706190e-06,7.292203e-04,9.389199e-11,4.378458e-01,4.997038e+00,4.207519e+02,4.517801e+02,8.263161e+00,11
46fd6e0b3b5c1df3,3.803378e-01,2.646832e-01,9.308530e-02,7.232842e-02,3.507222e-05,5.445045e-03,6.439048e-01,5.345975e-01,7.558406e-01,2.483532e-01,1.428973e-01,8.339623e-04,5.445045e-03,-1.867464e-03,2.552742e+02,2.863023e+02,2.260544e+00,11
4866612e834a9f5a,1.713055e-01,8.442345e-01,4.999999e-01,1.467278e-02,7.317002e-05,9.469814e-01,3.342824e-02,6.633823e-01,4.739912e-01,4.999999e-01,2.200380e-01,7.317052e-05,9.469814e-01,-1.614694e-02,4.731817e+02,5.033822e+02,3.871397e+02,11
49c4e664cf02d362,3.790273e-01,6.236795e-01,1.656540e-01,7.183087e-02,4.221830e-03,6.552859e-03,-4.331178e-02,5.068335e-01,3.011303e-01,9.091547e-05,1.284401e-01,4.221829e-03,6.552859e-03,6.278774e-01,3.193699e+02,3.503981e+02,1.061956e+03,11
4a43f99c56b2a634,7.963924e-02,1.010947e+00,4.811964e-01,3.171204e-03,2.400412e-12,6.209659e-01,8.277633e-01,4.940843e-01,3.736798e-01,4.459452e-06,1.220597e-01,3.198874e-10,6.209659e-01,4.942516e-01,2.849092e+02,3.159374e+02,4.140992e-01,11
4a6bf10e80304920,2.995806e-01,5.898623e-01,5.000000e-01,4.487427e-02,1.650882e-03,1.170531e+00,-1.868006e-03,2.235227e-01,7.157006e-01,5.000000e-01,2.498120e-02,1.650882e-03,1.170531e+00,-7.291217e-04,6.239714e+02,6.549106e+02,8.430429e+01,11
4dee88b397c3bbf4,3.434750e-01,2.204333e+00,1.986171e-01,5.898752e-02,8.727665e-05,1.025929e+00,1.786073e-01,4.674809e-01,9.645054e-01,4.703663e-01,1.092692e-01,2.048237e-05,1.025929e+00,3.279219e-02,2.591333e+02,2.901615e+02,5.238225e+03,11
4e3de1ed1c0d6103,1.270031e-01,8.300780e-01,5.000000e-01,8.064897e-03,9.849974e-08,6.024735e-01,-2.494575e-03,3.560932e-02,8.068881e-01,3.596521e-03,6.340120e-04,4.887245e-05,6.024735e-01,-2.524473e+00,4.646742e+02,4.956134e+02,1.097945e+03,11
52abc657a668b04e,8.239993e-01,5.688916e-01,4.999930e-01,3.394874e-01,3.848282e-04,9.696295e-01,2.445962e-01,2.110037e-01,1.184061e+00,1.858560e-03,2.226128e-02,4.207777e-04,9.696295e-01,2.296033e-01,3.077022e+02,3.387304e+02,8.212244e+12,11
5497867d4afb5993,2.628271e-01,5.249506e-01,2.572666e-02,3.453904e-02,8.131104e-13,3.457278e-01,-2.531852e-01,7.033139e-02,6.418639e-01,4.912926e-01,2.473252e-03,8.751571e-14,3.457278e-01,1.222297e+00,4.475587e+02,4.785869e+02,4.138421e+00,11
5696a26f6b865ccb,7.822315e-01,1.125020e-03,2.906499e-01,3.059430e-01,1.803945e-04,1.661824e-07,3.884307e-01,4.231329e-01,5.229338e-04,4.680806e-02,8.952074e-02,1.803676e-04,1.661824e-07,3.208134e-01,3.343129e+02,3.653411e+02,3.141939e+01,11
582ab220066afebc,8.729299e-01,4.630647e-01,6.612446e-02,3.810033e-01,9.323698e-03,1.111791e-02,2.865963e-02,8.369093e-01,9.002684e-01,4.936810e-01,3.502086e-01,9.628841e-03,1.111791e-02,-7.541638e-02,2.231753e+02,2.542035e+02,2.014943e+00,11
5b92bfe31aef1ef9,7.370959e-02,9.126044e-01,4.773410e-01,2.716552e-03,4.031526e-03,4.659941e-01,1.657513e-01,7.195364e-01,4.343367e-01,1.214419e-02,2.588663e-01,4.028653e-03,4.659941e-01,7.964803e-01,2.708073e+02,3.018355e+02,1.303871e-01,11
61dce9b56e969395,1.064424e+00,5.014566e-01,4.999998e-01,5.664993e-01,1.308301e-04,1.001895e+00,4.496685e-03,4.372626e-01,6.717298e-01,5.000000e-01,9.559928e-02,7.675208e-05,1.001895e+00,6.647854e-04,3.833419e+02,4.143700e+02,3.551876e+10,11
6246f3d78ae6b481,5.898591e-01,8.247834e-01,4.769529e-01,1.739669e-01,6.685813e-04,6.988587e-02,-6.093710e-03,5.657321e-01,8.294079e-01,4.827649e-01,1.600264e-01,7.623387e-04,6.988587e-02,5.804743e-02,3.007653e+02,3.317934e+02,4.091831e+03,11
6ac61d4f76c3add5,1.411933e-01,8.529242e-01,4.509251e-01,9.967775e-03,2.816738e-05,6.715337e-01,6.887658e-03,7.249151e-01,5.836340e-01,1.749332e-02,2.627509e-01,1.245798e-05,6.715337e-01,1.432737e+00,3.764429e+02,4.074711e+02,7.546644e+08,11
6b1327cc38c17c20,1.886250e-01,1.035363e+00,3.388005e-01,1.778969e-02,4.265009e-03,3.293491e-01,-2.383152e-02,2.423521e-01,8.917476e-01,3.788401e-01,2.936726e-02,4.271088e-03,3.293491e-01,-2.280278e-02,3.256160e+02,3.566442e+02,1.332000e-02,11
6d04498f5bb2aefc,4.705850e-01,8.560278e-01,1.430820e-01,1.107251e-01,3.111651e-02,6.752808e-01,6.809910e-02,5.660086e-01,7.951022e-01,4.772738e-01,1.601829e-01,3.109047e-02,6.752808e-01,2.130272e-01,2.720639e+02,3.030920e+02,5.382816e-01,11
6dcbb2d2c8c4d46a,1.790239e-01,9.195854e-01,4.998693e-01,1.602478e-02,8.658829e-08,7.790769e-01,3.113207e-01,8.846125e-01,4.158563e-01,3.962069e-01,3.912696e-01,3.025459e-07,7.790769e-01,5.399525e-02,3.809469e+02,4.119750e+02,1.261569e+08,11
6df05dd94d8d774d,2.063741e-01,9.158552e-01,9.074457e-02,2.129513e-02,1.493569e-20,5.524778e-01,3.936755e-02,3.354985e-01,8.497537e-01,3.363813e-03,5.627962e-02,4.205856e-14,5.524778e-01,-6.575407e-01,3.325623e+02,3.635904e+02,1.308081e-01,11
6e0c43d93a4a361e,1.293238e-01,1.009550e+00,5.000000e-01,8.362326e-03,9.732559e-17,1.154625e+00,9.018581e-01,1.505083e-01,8.998544e-01,3.274417e-01,1.132638e-02,9.714994e-17,1.154625e+00,5.223552e-01,4.366783e+02,4.677065e+02,1.223763e+01,11
6ece121c0867568c,4.932207e-01,4.041972e-01,2.344749e-01,1.216333e-01,6.058732e-03,7.536560e-01,3.379187e-01,2.414229e-01,2.316895e+00,3.340664e-03,2.914252e-02,6.059031e-03,7.536560e-01,-1.423534e-02,3.165488e+02,3.475770e+02,6.638688e+01,11
739442e141b9639a,2.893762e-01,7.239714e-01,4.814820e-01,4.186930e-02,1.739463e-02,6.110360e-01,1.223298e-01,6.823093e-01,3.173568e-01,4.580469e-01,2.327730e-01,1.721663e-02,6.110360e-01,-1.205762e-02,4.995725e+02,5.306007e+02,4.260821e+04,11
74dc2bc1712979fe,2.221831e-01,9.436304e-01,4.029278e-01,2.468267e-02,3.118383e-02,5.641627e-01,-1.933121e-03,3.552851e-01,8.410813e-01,9.390922e-02,6.311374e-02,1.252275e-01,5.641627e-01,6.688798e-02,3.602892e+02,3.913174e+02,7.103861e-02,11
75da8965ce4f9b28,7.804715e-02,1.299731e+00,4.261030e-01,3.045679e-03,4.985358e-18,1.201462e+00,8.048432e-01,1.949799e-01,1.203464e+00,5.616116e-05,1.900859e-02,1.240739e-17,1.201462e+00,1.519907e-01,3.349254e+02,3.658646e+02,1.199864e-02,11
77d9b25715656b19,2.482586e-01,9.114074e-01,5.000000e-01,3.081616e-02,1.919104e-02,9.743687e-01,3.674671e-03,5.950301e-01,4.876844e-01,5.000000e-01,1.770304e-01,1.919481e-02,9.743687e-01,-2.231418e-02,4.621957e+02,4.931349e+02,9.009155e+01,11
7e158eee0bbe3c33,1.845372e+00,8.474499e-01,4.054005e-01,1.702699e+00,3.554151e-03,3.460241e-02,-8.872791e-03,5.526893e-01,1.534407e+00,4.726976e-01,1.527327e-01,3.459747e-03,3.460241e-02,2.617904e-01,2.189630e+02,2.499912e+02,1.168045e+01,11
819c4ba6a036130b,2.231728e-01,6.592262e-01,4.394241e-01,2.490304e-02,2.439613e-08,7.594756e-01,2.163120e-01,5.275415e-02,8.730445e-01,5.000000e-01,1.391500e-03,2.894252e-10,7.594756e-01,3.247195e+00,5.374008e+02,5.684289e+02,8.870972e+01,11
820fed1432e2cffc,1.199258e+00,5.209904e-01,2.024786e-02,7.191103e-01,9.443118e-03,1.099031e-02,3.169277e-01,3.986016e-01,1.096623e+00,1.958046e-01,7.944163e-02,9.443118e-03,1.099031e-02,-2.329752e-03,1.149962e+02,1.460244e+02,1.084861e+03,11
8364d0796dcecadf,8.080411e-01,4.403178e-01,6.065972e-05,3.264652e-01,8.373708e-06,2.944632e-04,3.835309e-01,1.373698e+00,4.394010e-01,4.589014e-03,9.435228e-01,8.442481e-06,2.944632e-04,1.247235e-01,2.394118e+01,5.496934e+01,2.373059e-01,11
84397dc336c286b4,1.090512e+00,6.295211e-01,4.968149e-01,5.946079e-01,2.027486e-09,1.213012e+00,-2.382740e-03,6.033761e-01,7.412914e-01,2.658429e-04,1.820313e-01,1.989637e-09,1.213012e+00,6.508093e-01,2.242674e+02,2.552956e+02,1.481576e+14,11
865f30c3abd2af67,4.487302e-01,4.624628e-01,4.383143e-01,1.006794e-01,1.486526e-04,6.750711e-01,9.829235e-02,4.502383e-01,6.357057e-01,4.172331e-01,1.013573e-01,1.486526e-04,6.750711e-01,2.278984e-03,1.486807e+02,1.797089e+02,1.920424e+14,11
88316d88dd9fdbf7,4.023780e-01,1.195408e+00,5.366012e-04,8.095401e-02,1.937222e-05,2.124657e-01,6.534504e-02,1.185180e+00,1.095957e+00,4.969098e-01,7.023255e-01,1.645139e-05,2.124657e-01,-2.115669e-02,2.154638e+02,2.462229e+02,4.606337e+00,11
88586c741f59e4d3,8.810818e-01,4.085339e-01,4.010695e-01,3.881526e-01,5.503708e-07,8.066021e-01,4.240205e-03,8.338957e-01,1.261867e+00,2.408903e-02,3.476910e-01,5.872676e-07,8.066021e-01,2.279382e-02,3.099173e+02,3.407668e+02,1.363546e+08,11
8b79e9cd1e3a58e9,3.823248e-01,1.585707e+00,1.790817e-01,7.308611e-02,2.808525e-03,5.869023e-01,1.372154e-01,1.693312e+00,9.782894e-01,4.790784e-02,1.433652e+00,2.808525e-03,5.869023e-01,2.318781e-03,2.363899e+02,2.674181e+02,1.018433e+03,11
8e3374a0d50454e0,6.138162e-01,3.476252e-01,4.782614e-01,1.883851e-01,6.987012e-06,3.436601e-01,3.065242e-02,3.819545e-01,2.430787e-01,1.051385e-01,7.294463e-02,6.987013e-06,3.436601e-01,5.057060e-01,3.569510e+02,3.879792e+02,3.524700e+09,11
8e531917bed03e00,1.264531e+00,1.124951e+00,3.544569e-01,7.995191e-01,2.278355e-03,5.047343e-06,1.715329e-01,1.970834e+00,9.300862e-01,3.742430e-01,1.942094e+00,2.066304e-03,5.047343e-06,1.648895e-02,2.065438e+02,2.375720e+02,1.480000e-02,11
946fca84b1d53bed,2.865331e-01,1.063122e+00,4.189709e-01,4.105061e-02,4.050416e-07,5.345824e-01,-5.006658e-04,4.742417e-01,3.009043e-01,5.597286e-04,1.124526e-01,4.050416e-07,5.345824e-01,3.093026e-01,2.270291e+02,2.580573e+02,2.433154e+00,11
96b09fe2762bafab,2.838982e-01,9.602479e-01,3.616794e-01,4.029908e-02,9.888032e-03,7.139636e-01,-1.588932e-01,7.103175e-01,4.430182e-01,4.684553e-01,2.522755e-01,9.888032e-03,7.139636e-01,2.695125e-02,2.669889e+02,2.980171e+02,7.426478e+29,11
99bca86575635ced,8.258993e-02,1.026428e+00,5.000000e-01,3.410549e-03,5.821087e-03,6.949901e-01,8.304892e-01,2.358916e-01,7.271320e-01,5.000000e-01,2.782243e-02,1.086058e-02,6.949901e-01,1.462645e-03,4.457810e+02,4.768091e+02,6.135099e+00,11
9d781c40d36055b2,4.637512e-01,4.479372e-01,4.096320e-01,1.075326e-01,6.044220e-05,4.471433e-01,5.369855e-01,2.313520e-01,8.251141e-01,2.513876e-01,2.676187e-02,6.067680e-05,4.471433e-01,2.981402e-02,3.809511e+02,4.119792e+02,1.497124e+05,11
9e5ca4f7d45dda1b,4.477244e-01,7.620251e-01,2.406254e-01,1.002286e-01,5.264916e-08,5.316448e-01,-1.453634e-01,4.485690e-01,8.906027e-01,4.833040e-01,1.006071e-01,7.091471e-08,5.316448e-01,-4.383830e-02,3.174066e+02,3.483458e+02,4.886936e-01,11
9ead7cfe118211af,1.025764e+00,5.178787e-01,4.996992e-01,5.260961e-01,1.647166e-14,1.011583e+00,-6.785688e-03,1.612393e-01,8.584814e-01,4.998778e-01,1.299905e-02,5.396720e-14,1.011583e+00,3.963903e-01,3.819307e+02,4.129589e+02,1.911665e+08,11
a0891b37b5b5d79d,3.556734e-02,1.021917e+00,2.638868e-08,6.325178e-04,4.093788e-22,6.458337e-01,4.846872e+00,6.235918e-02,1.071021e+00,2.969838e-01,1.944334e-03,3.227397e-27,6.458337e-01,3.481248e+00,3.681090e+02,3.991372e+02,1.297344e+00,11
a0b880b91c2982dc,1.865587e+00,1.916699e+00,6.248099e-02,1.740208e+00,6.040968e-05,2.650851e-01,-1.996016e-03,2.491736e-01,1.692505e+00,4.466510e-01,3.104375e-02,6.040968e-05,2.650851e-01,2.267552e-02,2.602328e+02,2.912610e+02,4.077688e+03,11
a751959dd7084c7b,4.059810e-01,1.475910e+00,1.658083e-01,8.241028e-02,8.425342e-03,1.462567e-02,1.578557e-01,3.476119e-01,2.934778e+00,4.949131e-01,6.041701e-02,8.425342e-03,1.462567e-02,-3.765555e-03,2.269119e+02,2.579401e+02,1.018433e+03,11
a7ef69324e55dcf3,4.520398e-01,1.275699e+00,4.986070e-01,1.021700e-01,2.671813e-14,2.003336e+00,7.498546e-01,1.445983e-01,1.592220e+00,3.868528e-01,1.045434e-02,5.930731e-15,2.003336e+00,6.872795e-01,2.187009e+02,2.497291e+02,4.124496e+19,11
ab06a32c33b7c594,1.062647e+00,6.300037e-01,4.937935e-01,5.646092e-01,8.163475e-04,1.259006e+00,-4.214551e-02,8.654207e-01,6.530473e-01,1.036036e-03,3.744765e-01,1.176188e-03,1.259006e+00,6.428607e-01,2.748952e+02,3.059234e+02,1.348986e+10,11
ab652d1792ba579f,4.227455e-01,1.594906e+00,2.302136e-02,8.935687e-02,3.574508e-05,2.053466e-01,8.780255e-02,8.027330e-01,5.287495e-01,1.243169e-03,3.221901e-01,3.574680e-05,2.053466e-01,4.099562e-01,1.283175e+02,1.593456e+02,9.076351e-01,11
ab7c01f6e1ec753a,3.269699e-01,8.231145e-01,1.490142e-02,5.345467e-02,3.599787e-04,1.973981e-01,2.367200e-02,7.790408e-01,1.757822e-01,1.688969e-01,3.034523e-01,3.566459e-04,1.973981e-01,4.939936e-01,2.493020e+02,2.803301e+02,2.028633e+06,11
adb5486de57c1af0,4.459169e-01,7.500903e-01,1.126350e-03,9.942095e-02,1.970989e-05,6.258993e-06,7.564615e-02,6.656779e-01,1.715553e-01,4.743623e-07,2.215636e-01,1.642151e-05,6.258993e-06,6.044488e-01,2.482124e+02,2.791516e+02,9.921875e+03,11
ae4cf4947761ad3f,9.506424e-01,8.235215e-01,4.347869e-01,4.518605e-01,6.862001e-10,1.622572e+00,-9.720552e-02,1.765549e-01,1.278126e+00,4.994887e-01,1.558582e-02,4.081850e-03,1.622572e+00,2.305527e-01,3.378018e+02,3.688299e+02,4.054026e+08,11
af8390dd2a780433,2.935912e-01,9.617928e-01,4.323977e-01,4.309791e-02,2.183981e-06,2.857770e-02,-8.054506e-03,8.837424e-01,1.378059e+00,4.995986e-01,3.905003e-01,2.183993e-06,2.857770e-02,-1.437911e-03,2.695683e+02,3.005964e+02,1.382000e-02,11
b8d6cea15a548aa9,5.822580e-02,1.543507e+00,1.873222e-01,1.695122e-03,7.840515e-08,2.044532e+00,4.999998e+00,5.460182e-01,1.246221e+00,5.000000e-01,1.490679e-01,8.508419e-08,2.044532e+00,-3.847621e-03,2.994423e+02,3.304704e+02,5.501409e+06,11
bc688588712e0329,2.582706e-01,1.711691e+00,3.483239e-01,3.335185e-02,1.600816e-02,1.642815e-01,7.621248e-03,2.308230e-01,1.993318e+00,3.137515e-01,2.663963e-02,1.600816e-02,1.642815e-01,-6.892031e-03,2.167373e+02,2.476765e+02,1.470000e-02,11
bd2adbff911d558e,8.314834e-01,4.569668e-01,3.317132e-01,3.456823e-01,6.851732e-09,8.638514e-01,1.693233e-01,4.721843e-01,6.229706e-01,1.780957e-02,1.114790e-01,7.589965e-09,8.638514e-01,6.334077e-01,2.030910e+02,2.340302e+02,6.378605e+03,11
c00c5c68db223d0f,9.054241e-01,2.710101e+00,4.957496e-01,4.098964e-01,3.514388e-03,3.063944e-01,-1.553524e-02,6.300064e-01,3.136176e-01,4.286100e-02,1.984540e-01,3.514388e-03,3.063944e-01,5.073225e-01,2.341194e+02,2.651475e+02,5.427349e+03,11
c012de0ccb49819f,1.289795e-01,7.957090e-01,5.000000e-01,8.317850e-03,1.434728e-02,9.302101e-01,5.118059e-02,2.362469e-01,6.914197e-01,5.000000e-01,2.790629e-02,1.434728e-02,9.302101e-01,-2.221740e-03,5.749307e+02,6.059589e+02,6.761194e+01,11
c4ea8a11570e9599,1.908386e-01,9.932103e-01,5.000000e-01,1.820969e-02,1.223826e-03,7.994280e-01,1.550311e-02,6.171570e-01,4.002860e-01,5.000000e-01,1.904414e-01,1.223826e-03,7.994280e-01,-8.352239e-03,4.281566e+02,4.591848e+02,6.926166e+01,11
c79644ab153c0a48,1.824794e-01,6.816230e-01,5.000000e-01,1.664937e-02,6.430501e-08,7.429543e-01,4.342314e-02,4.896179e-01,6.010914e-01,4.997873e-01,1.198628e-01,2.142278e-05,7.429543e-01,1.838523e-04,5.184470e+02,5.494751e+02,1.201415e+05,11
c7ddb07dc740f9c1,5.318908e-01,1.209285e+00,3.195960e-01,1.414539e-01,8.530969e-04,8.923139e-01,-7.816283e-02,4.460343e-01,8.532293e-01,1.855322e-01,9.947330e-02,8.531483e-04,8.923139e-01,-1.722034e-02,2.768165e+02,3.077557e+02,2.690592e+01,11
c893ddb5f65f1a1c,1.376498e+00,1.018382e+00,3.433526e-02,9.473732e-01,1.485694e-05,1.206807e-01,4.657861e-03,9.681360e-01,1.180975e+00,3.668131e-01,4.686437e-01,1.488869e-05,1.206807e-01,4.027670e-03,2.241316e+02,2.551598e+02,1.480000e-02,11
ce134a9a9b3122a0,2.887262e-01,2.305326e-01,4.122396e-01,4.168142e-02,4.976610e-03,4.008778e-01,1.502730e-01,4.901600e-01,2.109418e-01,3.525260e-01,1.201284e-01,4.379172e-03,4.008778e-01,-3.259946e-03,6.499210e+02,6.808602e+02,1.599918e+02,11
